"COUNTRY_CODE","PROCESSING_GROUP","PROCESSING_DATE","ACBS_CUSTOMER_ID","SCI_LEID","SCI_GROUP_ID","CORE_BANKING_ID","CUSTOMER_NAME","AFFILIATE_CODE","AFFILIATE_CODE_DESCRIPTION","ARM","ARM_DESCRIPTION","COUNTRY_CREDIT_RESPONSIBILITY","COUNTRY_CREDIT_RESP_DESC","CREDIT_GRADE","CUSTOMER_LEGAL_CONSTITUTION","CUSTOMER_LEGAL_CONST_DESC","SCB_INSTITUTIONAL_CODE","SCB_INSTITUTIONAL_CODE_DESC","SCI_CUSTOMER_TYPE","SCI_CUSTOMER_TYPE_DESCRIPTION","SCI_DOMICILE_COUNTRY","SCI_DOMICILE_COUNTRY_DESC","SCI_INCORPORATION_COUNTRY","SCI_INCORPORATION_COUNTRY_DESC","SCI_ISIC_CODE","SCI_ISIC_CODE_DESCRIPTION","SCI_SEGMENT_CODE","SCI_SEGMENT_CODE_DESCRIPTION","SCI_SUB_SEGMENT_CODE","SCI_SUB_SEGMENT_CODE_DESC","SCI_GROUP_LEGAL_ENTERPRISE_ID","TODAY_IS_MONTH_END"
"CN","HK","20200630","00624311","11316210"," ","0529358","HONG KONG GD TRADING COMPANY LIMITED","999","999 Non Group","CNQ60","Fan, Luzhi","SG","SINGAPORE","7B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","HK","HONG KONG","HK","HONG KONG","6199","WHOLESALE TRADE NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00624441","13722254"," ","0526217","ALIPAY.COM CO.,LTD.","999","999 Non Group","CNF23","Ye, Xiao Si","SG","SINGAPORE","NA","28","PRIVATE LIMITED COMPANY - NON BANK FINAN","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7225","OTHER TELECOMMUNICATIONS ACTIVITIES","N","FINANCIAL INSTITUTION","F8","FINTECH-PAYMENT SERVICES"," ","Y"
"CN","HK","20200630","00624711","13791037"," ","0529755","WUHU SHUANGHUI IMPORT AND EXPORT TRADE CO., LTD","999","999 Non Group","CNF51","Liu, Yan Fang","SG","SINGAPORE","5A","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6111","WHOLESALE TRADE IN FOOD DRINK & TOBACCO","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00624731","13783767"," ","0532626","PING AN TECHNOLOGY (SHENZHEN) CO.,LTD.","999","999 Non Group","CNF48","Yan, Yahui","SG","SINGAPORE","4B","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8342","I T PROFFESIONAL SERVICES","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
"CN","HK","20200630","00628971","11714741"," ","0422735","METALLURGICAL CORPORATION OF CHINALTD","999","999 Non Group","CNF69","Tong, Lisa Xin","SG","SINGAPORE","6B","50","MAJORITY OWNED SUBSIDIARY OF STATE OWNED","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","5003","GENERAL CONTRACTORS- INDUSTRIAL","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00629031","13455912"," ","0269325","RIZHAO SAMBO MOTORS CO., LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","6B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3856","MANUFACTURE OF PARTS AND ACCESSORIES FOR MOTOR VEHICLES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00629151","13723304"," ","0472436","IKEA COMPONENTS (CHINA) CO., LTD.","999","999 Non Group","CNR22","Justine Xue","SG","SINGAPORE","3B","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3812","MFR OF FURNITURE & FIXTURES PRIMARILY OF METAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00629191","11033424"," "," ","TAI FUNG BANK LIMITED","999","999 Non Group","CNB60","Zhou, Yan","CN","CHINA","5A","26","PRIVATE LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","MO","MACAU","MO","MACAO","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00629201","11207981"," ","0517102","THE BANK OF EAST ASIA (CHINA) LIMITED","999","999 Non Group","CNB60","Zhou, Yan","SG","SINGAPORE","5B","26","PRIVATE LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00629681","13802183"," "," ","CHANG HUA COMMERCIAL BANK LTD KUNSHAN BRANCH","999","999 Non Group","CNAGY","Bao, Yingxin","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8190","FINANCIAL INSTITUTIONS AND FINANCIAL SERVICES NEC","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
"CN","HK","20200630","00630311","13365557"," ","0193406","KUN SHAN KAM ENTERPRISE CO.,LTD","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6213","RETAIL TRADE DEALING IN TEXTILES & WEARING APPAREL","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00630411","13799573"," ","0536581","YUNNAN ENERGY NEW MATERIAL CO.,LTD","999","999 Non Group","CNC02","ZHANG OLIVER PENG","SG","SINGAPORE","7B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3570","MFR OF PLASTIC PRODUCTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00631011","11202982"," ","0465012","STANDARD CHARTERED BANK (CHINA) LIMITED FOSHAN BRANCH","671","671 SCB (CN) Ltd. FoShan Branch","CNB60","Zhou, Yan","SG","SINGAPORE","3B","22","SCB SUBSIDIARY/ASSOCIATE","410","OTHERS","41","41","CN","CHINA","CN","CHINA","8123","COMMERCIAL BANKS- FOREIGN","S","OWN ACCOUNT","S1","BANKS - INTERNAL"," ","Y"
"CN","HK","20200630","00637311","13793131"," ","0541564","PERFORMANCE FIBERS (KAIPING) NO. 3COMPANY LIMITED","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","6A","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3513","MFR OF SYNTHETIC RESINS PLASTIC MATERIALS & MAN MADE FIBRE","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00370788","11283563"," ","3565661","SUMEC INTERNATIONAL TECHNOLOGY CO.,LTD.","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6140","GENERAL IMPORTERS & EXPORTERS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00370853","11251488"," ","0254038","SINOMET INTERNATIONAL CORPORATION","999","999 Non Group","CNZ62","ZHANG ECHO TING","SG","SINGAPORE","9A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6124","WHOLESALE TRADE IN MINERAL FUELS LUBRICANTS & RELATED PRODUCTS","E","COMMODITY TRADERS AGRICULTURE","G1","AGRICULTURE"," ","Y"
"CN","HK","20200630","00386513","11241223"," ","0517508","BNP PARIBAS (CHINA) LTD","999","999 Non Group","CNB60","Zhou, Yan","IN","INDIA","5A","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00386684","13374910"," "," ","BENGANG STEEL PLATES CO., LTD.","999","999 Non Group","CNJCM","Yue, Fei","SG","SINGAPORE","NA","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00386864","12281388"," ","8350000","SKC (JIANGSU) HIGH TECH PLASTICS CO., LTD.","999","999 Non Group","CNQ72","Cho, Tae Yoan","SG","SINGAPORE","5B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3570","MFR OF PLASTIC PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00387053","13343492"," ","0186234","HANGZHOU TUOJIANG REAL ESTATE CO.,LTD","999","999 Non Group","CNA58","Zhao, Easy","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8414","REAL ESTATE DEVELOPMENT- RESIDENTIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00387451","13349885"," "," ","SUZHOU SUYUAN REAL ESTATE DEVELOPMENT COMPANY LIMITED","999","999 Non Group","CNB33","Peng, Angela","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8414","REAL ESTATE DEVELOPMENT- RESIDENTIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00388934","13379537"," ","0222030","HAN'S LASER TECHNOLOGY INDUSTRY GROUP CO., LTD","999","999 Non Group","CND18","Luo, Xiang Ting","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3839","MFG OF ELECTRICAL MACHINERY APPARATUS APPLIANCES & SUPPLIES NEC","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00388953","11157052"," ","0416842","MOET-HENNESSY SHANGHAI LIMITED","999","999 Non Group","CNA16","Ding, Chris","SG","SINGAPORE","3B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6111","WHOLESALE TRADE IN FOOD DRINK & TOBACCO","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00389937","13274875"," ","0178792","HUNAN CHUANGYUAN ALUMINIUM CO., LTD","999","999 Non Group","CNO00","Liu, Charles","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3817","METAL FORGING & STAMPINGS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00389975","13385356"," ","0221326","JILIN PROVINCE XIN XIANG UMITLD-LIABILITY COMPNY","999","999 Non Group","CNQ88","Gao1, Yun","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00390858","13378465"," ","0201871","HUBEI YA DONG CEMENT CO.,LTD.","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3640","MFR OF CEMENT LIME & PLASTER","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00390865","11467052"," ","0202516","JIANGXI YA DONG CEMENT CORORATION LTD","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","4A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3640","MFR OF CEMENT LIME & PLASTER","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00391305","13382768"," ","0207698","INDUSTRIAL BANK FINANCIAL LEASING CO., LTD","999","999 Non Group","CNS68","Niu, Ying Ying","SG","SINGAPORE","6A","28","PRIVATE LIMITED COMPANY - NON BANK FINAN","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8152","FINANCIAL LEASING COMPANIES","N","FINANCIAL INSTITUTION","P9","FINANCE COMPANIES"," ","Y"
"CN","HK","20200630","00391913","11040166"," ","15447-094-0182-8","CTBC BANK CO., LTD.","999","999 Non Group","HKTFT","Li, Ching Ming","SG","SINGAPORE","3A","26","PRIVATE LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","6","6","HK","HONG KONG","TW","TAIWAN","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00391938","11031088"," ","2730839","STATE BANK OF INDIA SHANGHAI BRANCH","999","999 Non Group","HKJAV","HK JAV","IN","INDIA","5A","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","13","13","HK","HONG KONG","IN","INDIA","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00392363","13248634"," ","0187411","FOSHAN SHUNDE MAO NIAN GARMENTS FACTORY LTD","999","999 Non Group","CND80","Deng, Rainy Hui Min","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3219","MFR OF TEXTILES NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00528901","11231679"," ","2718235","KENDA RUBBER (TIANJIN) CO LTD","999","999 Non Group","CNF70","Sun, Yuan","SG","SINGAPORE","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3561","MFR & RETREADING OF TYRES & TUBES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00529491","13624082"," ","0394209","BEIJING JINGDONG CENTURY TRADE CO., LTD.","999","999 Non Group","CNJ26","Wang, Jia Wen","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6236","RETAIL SALE VIA MAIL ORDER HOUSES OR VIA INTERNET","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00529631","11300720"," ","4464362","EXPRESS LUCK (SHENZHEN) IND.LTD.","999","999 Non Group","CND99","Sun, Jessie Yu Jie","SG","SINGAPORE","7A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3837","MFR OF RADIO TV & COMMUNICATION EQUIP. & APPARATUS","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00530121","13633785"," ","0411236","SYNGENTA NANTONG CROP PROTECTION COLTD","999","999 Non Group","CNA16","Ding, Chris","SG","SINGAPORE","7B","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3514","MANUFACTURING AND PROCESSING OF NUCLEAR FUELS","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00530191","13626938"," ","0397336","BEIJING TON YI INDUSTRIAL CO., LTD.","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3121","MFR OF FOOD PRODUCTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00530431","11673840"," ","0410343","HENGAN MEGA JUMBO INVESTMENTS LIMITED","999","999 Non Group","CNE04","Lily Wang","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","HK","HONG KONG","HK","HONG KONG","3411","MFR OF PULP PAPER & PAPERBOARD","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00531121","13609339"," ","0376944","SHANGHAI BROADWAY PACKAGING &AMP; INSULATION MATERIALS CO., LTD","999","999 Non Group","CNA35","Tan, Rachel Jin Lin","IN","INDIA","10B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00531231","13631530"," ","0408638","ZHANGJIAGANG KANGDE XIN OPTRONICS MATERIAL CO.,LTD.","999","999 Non Group","CNH01","Chen, Zheng","SG","SINGAPORE","14","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00531271","13581562"," ","0379512","AMBIT MICROSYSTEMS (SHANGHAI) LTD","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00531281","13581561"," ","0374594","SYSTEM INTEGRATION ELECTRONICS (HANGZHOU) CO.,LTD","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00531331","11018082"," ","7059809","CHIYU BANKING CORPORATION LIMITED","999","999 Non Group","HKTAY","HK TAY","SG","SINGAPORE","4B","26","PRIVATE LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","HK","HONG KONG","HK","HONG KONG","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00531451","11079012"," ","0501577","INDUSTRIAL BANK CO., LTD, SHANGHAIBRANCH","999","999 Non Group","HKAGY","HKAGY","SG","SINGAPORE","5A","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","11","11","CN","CHINA","CN","CHINA","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00531511","11779369"," ","7578148","SPRING AIRLINES CO LTD","999","999 Non Group","CNQ26","Sun, Jia Wen","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7131","AIR TRANSPORT SERVICES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00531521","11154444"," ","0415992","BOC LIENHWA INDUSTRIAL GASES (SUZHOU) CO.,LTD","999","999 Non Group","CNA55","Yang, Diana Xiao","SG","SINGAPORE","6A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4020","GAS MFR & DISTRIBUTION","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00531741","13630231"," ","0407633","BEIJING HENGPU&#39;AN DATA TECHNOLOGY DEVELOPMENT CO., LTD","999","999 Non Group","CNJ02","Hou, Helena","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8341","INFORMATION PROCESSING SERVICES","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00532091","13639892"," ","0407282","MERRY ELECTRONICS (HUIZHOU) CO., LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00532131","13642562"," ","0409320","MERRY ELECTRONICS (SHENZHEN) CO., LTD.","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00562441","11335690"," ","0458814","TSRC-UBE (NANTONG) CHEMICAL INDUSTRIAL COMPANY LIMITED","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","6A","48","MAJORITY OWNED SUBSI OF A PUBLICLY QUOTE","320","OTHER INCORPORATED COMPANIES","1","1","TW","TAIWAN","CN","CHINA","3569","MFR OF OTHER RUBBER PRODUCTS EXCEPT RUBBER FOOTWEAR & TOYS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00562551","11245642"," ","3058832","XUZHOU CONSTRUCTION MACHINERY GROUPIMP&AMP;EXP CO., LTD","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00562701","13711215"," ","0459910","WEIHAI XINXING DIGITAL ELECTRONICSCO., LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3839","MFG OF ELECTRICAL MACHINERY APPARATUS APPLIANCES & SUPPLIES NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00562811","11152924"," ","0478164","COME SURE PACKING PRODUCTS (SHENZHEN) COMPANY LIMITED","999","999 Non Group","CND80","Deng, Rainy Hui Min","SG","SINGAPORE","8A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3412","MFR OF CONTAINERS & BOXES OF PAPER & PAPERBOARD","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00562881","13702608"," ","0455901","DALIAN HI-THINK COMPUTER TECHNOLOGY, CORP.","999","999 Non Group","CNJCM","Yue, Fei","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6116","WHOLESALE OF COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00563091","13712836"," ","0462159","UNIVERSAL PULP AND PAPER (SHANDONG)CO.,LTD","999","999 Non Group","CNH24","Huang, Scott Shih Rong","SG","SINGAPORE","6B","48","MAJORITY OWNED SUBSI OF A PUBLICLY QUOTE","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3412","MFR OF CONTAINERS & BOXES OF PAPER & PAPERBOARD","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00563181","13705289"," ","0466608","FORMOSA INDUSTRIES (NINGBO) CO.,LTD","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","3A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3513","MFR OF SYNTHETIC RESINS PLASTIC MATERIALS & MAN MADE FIBRE","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00568731","11322094"," ","7896441","JIANHUA CONSTRUCTION MATERIALS (CHINA) CO., LTD","999","999 Non Group","CNK33","Jessie Huang Wen Jie","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00568791","13716501"," ","0465232","HENG XI REAL ESTATE (SHANGHAI) LIMITED","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","7B","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8434","REAL ESTATE INVESTMENT - RESIDENTIAL","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
"CN","HK","20200630","00568801","13717945"," ","0466681","HENG LIU REAL ESTATE (SHANGHAI) LIMITED","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8432","REAL ESTATE INVESTMENT - COMMERCIAL","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
"CN","HK","20200630","00568811","13716938"," ","0465558","HENG ER REAL ESTATE (SHANGHAI) LIMITED","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","7B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8434","REAL ESTATE INVESTMENT - RESIDENTIAL","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
